Review #,Brand,Variety,Style,Country,Stars,Top Ten
1353,MAMEE,Instant Noodles Vegetarian Flavour,Pack,Malaysia,3.75,False
1352,MAMEE,SLLRRRP! Kari Berapi,Pack,Malaysia,3.75,False
1351,MAMEE,Monster Chicken Flavour Snack Noodles,Pack,Malaysia,4.0,False
1350,MAMEE,Chef Curry Laksa Flavour,Pack,Malaysia,5.0,True
1349,MAMEE,Mie Goreng Indonesia Original Flavour,Cup,Malaysia,4.5,False
1348,MAMEE,Instant Vermicelli Tom Yam Flavour,Pack,Malaysia,3.75,False
1347,PALDO,Bulnak Bokkummyun Spicy Fried Octopus Ramyun,Pack,South Korea,4.0,False
1346,OYATSU,Baby Star Ramen Round Consomme Mini,Pack,Japan,3.75,False
1345,LOTUS FOODS,Forbidden Rice Ramen,Pack,USA,2.25,False
1344,LOTUS FOODS,Millet & Brown Rice Ramen,Pack,USA,4.0,False
1343,LOTUS FOODS,Jade Pearl Rice Ramen,Pack,USA,3.25,False
1342,AH LAI,White Curry Noodle,Pack,Malaysia,4.5,False
1341,PLATS DU CHEF,Cuisine Adventures Chicken Pho Soup,Bowl,Canada,5.0,False
1340,INDOMIE,Taste Of Asia Mi Goreng Rasa Bulgogi Ala Korea,Pack,Indonesia,2.75,False
1339,KIN DEE,Instant Rice Noodle Pad Thai,Tray,Thailand,3.75,False
1338,BATCHELORS,Super Noodles Peppered Steak Flavour,Pack,UK,1.5,False
1337,SAKURA NOODLE,Chikara Brand Udon Beef Flavor,Pack,USA,4.25,False
1336,SHIRAKIKU,Fresh Chow Mein Noodles With Seasoning,Pack,USA,3.75,False
1335,SAKURA NOODLE,Chikara Brand Udon Hot & Spicy Flavor,Pack,USA,4.0,False
1334,SAKURA NOODLE,Chikara Brand Udon Mushroom Flavor,Pack,USA,3.75,False
1333,SAKURA NOODLE,Chikara Brand Udon Oriental Flavor,Pack,USA,3.75,False
1332,SAKURA NOODLE,Chikara Brand Udon Chicken Flavor,Pack,USA,3.75,False
1331,INDOMIE,Taste Of Asia Mi Kuah Rasa Tom Yum Ala Thailand,Pack,Indonesia,3.75,False
1330,SAPPORO ICHIBAN,Otafuku Okonomi Sauce Yakisoba,Tray,Japan,5.0,True
1329,VIFON,Oriental Style Instant Noodle Mi Ga Chicken Flavor,Cup,Vietnam,1.25,False
1328,A SHA DRY NOODLE,Hello Kitty La Wei (Spicy Flavor),Pack,Taiwan,3.75,False
1327,UNIF,Unif-100 Instant Noodles Artificial Tart Beef Flavor,Pack,China,3.0,False
1326,MAMEE,Mi Segera SLLRRRP! Perencah Kari Xtra Pedas,Pack,Malaysia,3.75,False
1325,KOKA,Spicy Shrimp Tom Yam Flavour,Cup,Singapore,3.25,False
1324,RUSKI,Instant Noodles Stewed Beef Flavour,Pack,Thailand,3.5,False
1323,GOLDEN WHEAT,Korean Style Mushroom Chicken Flavour Cooking Noodle,Pack,China,2.0,False
1322,HI MYON,Instant Noodle Udon Hot & Spicy,Pack,South Korea,4.0,False
1321,TAKAMORI,Fresh Chow Mein Noodles With Seasoning,Pack,Japan,3.75,False
1320,MAMA,Instant Noodles Cup Seafood Flavour,Cup,Thailand,3.75,False
1319,ADABI,Mi Segera Kari Ayam Instant Noodles,Pack,Malaysia,4.25,False
1318,NISSIN,Spa Oh Tarako Spaghetti,Bowl,Japan,4.0,False
1317,VE WONG,Little Prince Brand Snack Noodles Original Flavor,Pack,Taiwan,2.5,False
1316,OTTOGI,Japchae Vermicelli Noodle,Pack,South Korea,2.75,False
1315,SAINSBURY'S,Chicken Flavour Instant Noodles,Pack,UK,2.75,False
1314,PALDO,Korean Traditional Beef Gomtangmen,Pack,South Korea,5.0,False
1313,HEALTIMIE,Green Barley Noodle Vegetable Soup,Pack,Indonesia,3.25,False
1312,MARUCHAN,I Want To Eat Ramen Miso Flavor,Pack,Japan,3.75,False
1311,POP BIHUN,Spesial Rasa Soto Ayam,Pack,Indonesia,4.0,False
1310,THAI KITCHEN,Rice Noodle Cart Thai Peanut,Tray,USA,3.0,False
1309,YUM YUM,Oriental Style Instant Noodles Seafood Flavour,Cup,Thailand,3.75,False
1308,NONGSHIM,Soon Veggie Noodle Soup,Pack,South Korea,5.0,True
1307,NISSIN,Cup Noodle Cheese Curry,Cup,Japan,3.75,False
1306,KOKA,Oriental Style Instant Noodles Tom Yam Flavour,Pack,Singapore,2.5,False
1305,A SHA DRY NOODLE,Instant Noodle Original Flavor,Pack,Taiwan,3.75,False
1304,NISSIN,Demae Ramen Shoyu Tonkotsu Artificial Pork Flavour,Pack,Hong Kong,4.75,False
1303,WESTERN FAMILY,Instant Noodles In A Cup Chicken Flavour,Cup,Canada,1.5,False
1302,MAMA,Instant Noodles Yentafo Tom Yum Mohfai Flavour,Pack,Thailand,5.0,True
1301,KNORR,Quick Serve Macaroni Shrimp Broth,Pack,Hong Kong,3.25,False
1300,SAMYANG,Red Nagasaki Jjampong,Pack,South Korea,5.0,False
1299,MR. NOODLES,Noodles In A Cup Spicy Chicken Simulated Flavour,Cup,Canada,1.0,False
1298,GOOD TTO LEU FOODS,Lightning Beef Bone Tteokguk Rice Cake Soup,Bowl,South Korea,4.0,False
1297,GAGA,Mie Gepeng Kuah Rasa Ayam Lada Hitam,Pack,Indonesia,3.25,False
1296,WU MU,Ramen With Pickled Mustard Flavor,Pack,Taiwan,3.5,False
1295,WU MU,Steam Mushroom Flavor Ramen,Pack,Taiwan,3.25,False
1294,THAI CHOICE,Instant Noodles Chicken Flavour,Cup,Thailand,3.0,False
1293,MYOJO,Prawn Noodles,Pack,Singapore,4.25,False
1292,NISSIN,Cup Noodles Sabor A Carne Sopa Con Fideos,Cup,Colombia,3.0,False
1291,A ONE,Mì Ly Instant Noodles Mì Tôm Shrimp Flavor,Cup,Vietnam,3.25,False
1290,NONGSHIM,Sain Sain Garlic Teriyaki Fresh Cooked Udon Pasta,Tray,South Korea,4.5,False
1289,JML,Braised Beef Noodles,Pack,China,4.0,False
1288,SAU TAO,QQ Scallop Seafood Vermicelli,Bowl,Hong Kong,3.75,False
1287,KIMURA,Kumamoto Tonkotsu Ramen,Pack,Japan,5.0,False
1286,BATCHELORS,Super Noodles Roast Beef & Onion Flavour,Pack,UK,3.25,False
1285,LUCKY ME!,Supreme Chow Mein Seafood Flavor Instant Stir-Fried Noodles,Bowl,Philippines,3.25,False
1284,THAI KITCHEN,Rice Noodle Cart Sweet Citrus Ginger,Tray,USA,4.25,False
1283,NONGSHIM,Oolongmen Kimchi Cup Noodle Soup Mix,Cup,South Korea,4.0,False
1282,KOKA,Purple Wheat Noodles Aglio Olio,Pack,Singapore,2.75,False
1281,TOKACHIMEN KOUBOU,Jet Black Sesame Oil Pork Tonkotsu,Bowl,Japan,2.25,False
1280,DESHOME,Sun Dried Noodle Chlorella Powder Noodle With Curry Sauce,Pack,Taiwan,5.0,False
1279,KO LEE,Instant Noodles Mixed Vegetable,Pack,UK,3.5,False
1278,OTTOGI,Ppushu Ppushu Noodle Snack Bulgogi Flavor,Pack,South Korea,3.25,False
1277,VIFON,Mì Gà Tìm Chua Cay Hot & Sour Chicken Flavor Instant Noodles,Pack,Vietnam,2.0,False
1276,ADABI,Mi Bandung Prawn Mee,Pack,Malaysia,4.25,False
1275,WU MU,Ramen With Stewed Pork Flavor,Pack,Taiwan,4.5,False
1274,WU MU,Shiitake Flavor Spinach Ramen,Pack,Taiwan,3.75,False
1273,SAINSBURY'S,Basics Instant Noodles Chicken Curry Flavour,Pack,UK,3.25,False
1272,SAMYANG,Baked Noodle Spicy Grilled Beef Ramyun,Pack,South Korea,3.5,False
1271,PRIMA TASTE,Singapore Chilli Crab La Mian,Pack,Singapore,5.0,True
1270,KO LEE,Instant Noodles Taste Sensations Creamy Shrimp Tom Yum Flavour,Pack,UK,5.0,False
1269,CHEWY,Rice Vermicelli Scallop With XO Sauce Flavour,Pack,Hong Kong,2.5,False
1268,WU MU,Dried Noodle With Jah Jan Sauce,Pack,Taiwan,3.25,False
1267,ABC,Mi Cup Rasa Soto Ayam Chicken Soto Flavour,Cup,Indonesia,3.75,False
1266,ABC,Selera Pedas Mi Goreng Cup Rasa Gulai Ayam Pedas Hot Gulai Chicken,Cup,Indonesia,4.0,False
1265,ABC,Rasa Ayam Bawang Chicken Onion Flavour,Cup,Indonesia,3.75,False
1264,ABC,Selera Pedas Mi Goreng Cup Rasa Ayam Pedas Limau Hot Chicken Lemon Flavour,Cup,Indonesia,4.25,False
1263,NISSIN,Cup Noodle Curry X Gunpla RX-78-2 Gundam,Cup,Japan,4.25,False
1262,ABC,Mi Cup Rasa Kari Ayam Chicken Curry Flavour,Cup,Indonesia,3.75,False
1261,EAT & GO,Rasa Baso Sapi Meat Ball Mi Instan Cup,Cup,Indonesia,3.75,False
1260,ABC,Mi Goreng Pangsit Fried Noodle With Dumpling,Pack,Indonesia,5.0,False
1259,EAT & GO,Chicken Onion Mi Instan Cup,Cup,Indonesia,3.75,False
1258,PRESIDENT,Mi Goreng Rasa Ayam Chicken Flavoured Fried Noodle,Pack,Indonesia,4.5,False
1257,ABC,Mi Goreng Spesial Special Fried Noodle,Cup,Indonesia,4.0,False
1256,EAT & GO,Curry Chicken Mi Instan Cup,Cup,Indonesia,4.25,False
1255,THAI CHOICE,Instant Noodles Shrimp Flavour,Cup,Thailand,3.25,False
1254,FOUR SEAS,Sesame Oil Chicken Flavour Instant Noodle,Bowl,Hong Kong,2.75,False
1253,NISSIN,Chow Mein Teriyaki Chicken Flavor Chow Mein Noodles,Tray,USA,3.75,False
1252,TESCO,Instant Noodles Chow Mein Flavour,Pack,UK,2.25,False
1251,MAMA,Instant Noodles Tom Saab Flavour,Pack,Thailand,3.5,False
1250,SAMYANG,三養라면 (Samyang Ramyun) (South Korean Version),Bowl,South Korea,3.75,False
1249,NISSIN,Sabor A Pollo Sopa Con Fideos,Cup,Colombia,2.75,False
1248,WU MU,Beef Flavour Tomato Ramen,Pack,Taiwan,4.0,False
1247,MARUCHAN,I Want To Eat Ramen Pork Tonkotsu Flavor,Pack,Japan,4.0,False
1246,ANNIE CHUN'S,Ramen House Chicken Vegetable Flavored Ramen,Pack,USA,4.0,False
1245,SAU TAO,Instant Noodle King Abalone & Chicken Flavoured,Pack,Hong Kong,3.5,False
1244,UNIF,Unif-100 Pickled Cayenne Flavor Beef Ramen,Pack,China,3.75,False
1243,NISSIN,Demae Rice Vermicelli Chicken Flavour Instant Rice Vermicelli With Soup Base,Pack,Hong Kong,1.75,False
1242,THAI PAVILION,Garlic Chili Instant Rice Noodles & Sauce,Tray,USA,4.0,False
1241,NISSIN,Donbei Kansai Soy Sauce Flavor Udon,Pack,Japan,3.75,False
1240,MAGGI,Big Kari Perencah (Big Curry Flavor) 2 Minute Noodles,Pack,Malaysia,4.0,False
1239,SUPERMI,Rasa Ayam Spesial,Pack,Indonesia,4.0,False
1238,SAPPORO ICHIBAN,Sesame Ramen,Pack,Japan,5.0,False
1237,MAMA,Instant Noodles Creamy Tom Yum Minced Pork Flavour,Pack,Thailand,3.5,False
1236,EMART,Dare You Habanero Ramyun,Cup,South Korea,3.25,False
1235,NISSIN,Demae Ramen Miso Tonkotsu Artificial Pork Flavor Ramen Noodle,Pack,Hong Kong,3.75,False
1234,SAINSBURY'S,Barbecue Beef Flavour Instant Noodles,Pack,UK,2.75,False
1233,NISSIN,Sabor A Pollo Sopa Instantánea Con Fideos,Pack,Colombia,3.25,False
1232,GAGA,Mie Gepeng Kuah Rasa Ayam Bawang Pedas,Pack,Indonesia,3.25,False
1231,A SHA DRY NOODLE,Instant Noodle Shallot Flavor,Pack,Taiwan,3.75,False
1230,SAJI,Sajimee Original Soto Soup Flavor,Pack,Malaysia,4.0,False
1229,KUMAMOTO,Tonkotsu Ramen MEGA Dragon,Pack,Japan,2.5,False
1228,MARUCHAN,Seimen Japanese Instant Ramen Noodles Shio Aji,Pack,Japan,3.75,False
1227,MR. NOODLES,Chicken Kimchi Oriental Style Noodles With Soup Base,Bowl,Canada,0.5,False
1226,MASTER KONG,Artificial Braised Beef Flavor Instant Noodle,Bowl,China,3.75,False
1225,NISSIN,Pan Asian Kitchen Sweet & Sour Chicken Flavor Ramen Noodles,Tray,USA,3.75,False
1224,HOMYEONDANG,Premium Noodle House Seafood Ramyun,Pack,South Korea,4.0,False
1223,SAWADEE,Instant Noodles Prawn Oriental Flavour,Pack,Malaysia,2.5,False
1222,NISSIN,Soba Classic Noodles With Japanese Yakisoba Sauce,Cup,Germany,3.75,False
1221,ABC,Selera Pedas Hot Semur Chicken Flavour,Pack,Indonesia,4.5,False
1220,NISSIN,Ultraman Instant Noodle Pork Flavour,Cup,Japan,3.0,False
1219,TOKYO NOODLE,Mini Instant Noodle Spicy Flavor,Pack,Japan,3.5,False
1218,SAU TAO,Ho Fan Beef Soup Flavored,Pack,China,3.75,False
1217,DOLL,Hello Kitty Dim Sum Noodle Japanese Curry Flavour,Cup,Hong Kong,3.5,False
1216,BATCHELORS,Super Low Fat Noodles Chilli Chicken Flavour,Pack,UK,1.0,False
1215,GAGA,Mi Instan Cup Milk Chicken Soup,Cup,Indonesia,4.75,False
1214,EAT & GO,Rendang Beef Flavour Fried Instant Noodle,Cup,Indonesia,5.0,False
1213,NAN JIE CUN,Hot -Dry Instant Noodles Chilli Flavour,Tray,China,0.5,False
1212,RUSKI,Instant Noodles Tom Yum Flavour,Pack,Thailand,3.5,False
1211,NISSIN,Demae Iccho Instant Noodle With Soup Base Artificial Chicken Flavour,Bowl,Hong Kong,3.0,False
1210,A SHA DRY NOODLE,Hell Spicy Mala,Pack,Taiwan,4.0,False
1209,BATCHELORS,Super Noodles Chicken Mushroom Flavour,Pack,UK,3.25,False
1208,GOLDEN WHEAT,Korean Style Stew Prok Flavour Cooking Noodle,Pack,China,3.5,False
1207,NISSIN,UFO Yakisoba With Wasabi Mayonnaise,Bowl,Japan,5.0,False
1206,CHINA BEST,Frozen Satay Sauce Noodle,Pack,Taiwan,1.0,False
1205,MAMA,Instant Noodles Pork Flavour With Black Pepper,Pack,Thailand,3.5,False
1204,NISSIN,Cup Noodles Sabor A Gallina,Cup,Colombia,3.5,False
1203,GAGA,Mie Gepeng Kuah Rasa Soto Cabe Hijau,Pack,Indonesia,3.5,False
1202,SUGAKIYA FOODS,Udon Miso Stew,Pack,Japan,3.25,False
1201,A SHA DRY NOODLE,Instant Noodle Curry Flavour,Pack,Taiwan,4.25,False
1200,MEN SUNAOSHI,Tonkotsu Ramen,Pack,Japan,3.75,False
1199,MAMA,Instant Noodles Chicken Green Curry Flavour,Pack,Thailand,3.75,False
1198,SAMYANG,Maesaengyitangmyun Baked Noodle,Pack,South Korea,5.0,True
1197,NISSIN,Cup Noodle Chilli Tomato,Cup,Japan,4.5,False
1196,NISSIN,Bowl Noodles Chicken Flavor,Bowl,USA,3.5,False
1195,SAWADEE,Instant Noodles Spicy Tomato Flavour,Pack,Malaysia,2.5,False
1194,PALDO,Namja Ramyun (US Version),Bowl,South Korea,4.0,False
1193,NISSIN,Soba Curry Noodles With Japanese Yakisoba Sauce,Cup,Germany,3.75,False
1192,WU MU,Ramen With Simmered Pork Flavor,Pack,Taiwan,3.75,False
1191,GAGA,Seribu 1000 Goreng Spesial,Pack,Indonesia,4.0,False
1190,SANRIO,Hello Kitty Hakata Shoyutonkotsu Ramen,Bowl,Japan,3.75,False
1189,ACECOOK,Comet Mori Yukino Tan-tan men,Bowl,Japan,5.0,False
1188,CHENCUN,Braised Pork Ribs,Cup,China,3.0,False
1187,NONGSHIM,Shin Ramyun Cup,Cup,South Korea,3.5,False
1186,NISSIN,Sabor A Carne Sopa Instantánea Con Fideos,Pack,Colombia,3.75,False
1185,SAINSBURY'S,Basics Instant Noodles Chicken Flavour,Pack,UK,3.25,False
1184,SAPPORO ICHIBAN,Pokemon Shoyu Ramen,Cup,Japan,3.5,False
1183,PALDO,Cheese Noodle,Pack,South Korea,5.0,True
1182,KO LEE,Go Noodles Xtreme Hot & Spicy Flavour,Pack,UK,3.75,False
1181,SAMYANG,Star Popeye Ramyun Snack,Pack,South Korea,4.0,False
1180,WEI LIH,What’s That? Leisure Meatballs Spicy Chicken Flavor,Pack,Taiwan,3.75,False
1179,MYOJO,Chukazanmai Guangdong Style Ramen,Pack,Japan,4.25,False
1178,NONGSHIM,Shin Black Spicy Pot-au-feu Flavor Premium Noodle Soup,Cup,USA,5.0,False
1177,ABC,Mi ABC Rasa Ayam Bawang (Onion Chicken),Pack,Indonesia,4.0,False
1176,MARUCHAN,Old Style Shio Ramen,Pack,Japan,3.5,False
1175,HEALTIMIE,Green Barley Noodle Milk Chicken Soup,Pack,Indonesia,4.25,False
1174,ITOMEN,Crab Flavor Instant Ramen,Pack,Japan,4.0,False
1173,POP BIHUN,Spesial Goreng Special,Pack,Indonesia,3.5,False
1172,KOYO,Seaweed Ramen Made With Organic Noodles,Pack,USA,2.75,False
1171,TIGER TIGER,Traveller's Choice Indian Tikka Masala Flavour,Pack,UK,3.0,False
1170,ACECOOK,Jan Jan Yakisoba,Cup,Japan,3.75,False
1169,MR. NOODLES,Noodles In A Cup Beef Simulated Flavour,Cup,Canada,1.75,False
1168,NISSIN,Donbei Curry Udon (West Japanese),Bowl,Japan,3.25,False
1167,KABUTO NOODLES,Miso Ramen,Cup,UK,3.75,False
1166,UNIF,Man Han Feast Sichuan Chilli Eel Flavor,Bowl,Taiwan,5.0,False
1165,NISSIN,Chow Mein With Shrimp Chow Mein Noodles,Tray,USA,3.75,False
1164,MR. NOODLES,Bowl Chicken Simulated Flavour,Bowl,Canada,2.0,False
1163,CHEWY,Rice Vermicelli Spicy Beef With Chilli Flavour,Pack,China,3.25,False
1162,NISSIN,Chanpon Ramen,Pack,Japan,4.75,False
1161,GAGA,100 Green Chilli Soto Flavour,Pack,Indonesia,3.75,False
1160,SAMYANG,Chacharoni,Pack,South Korea,3.75,False
1159,PEYANG,Yakisoba,Tray,Japan,5.0,False
1158,NISSIN,Demae Iccho XO Sauce Seafood Flavour,Bowl,Hong Kong,4.0,False
1157,GOLDEN WONDER,The Nation's Noodle Beef & Tomato Flavour,Cup,UK,4.25,False
1156,VIFON,Oriental Style Instant Vermicelli Sour Crab Flavour Soup,Pack,Vietnam,3.75,False
1154,GOLDEN WHEAT,Korean Style Shrimp Flavour Cooking Noodle,Pack,China,3.5,False
1153,WU MU,Spicy Flavor Tomato Ramen,Pack,Taiwan,4.0,False
1152,SAPPORO ICHIBAN,Tomato & Basil Shio Ramen,Pack,Japan,4.0,False
1151,ASIAN THAI FOODS,Fatafat Vegetable Flavor,Pack,Nepal,3.75,False
1150,ASIAN THAI FOODS,Krrish Instant Noodles Chicken Flavor,Pack,Nepal,3.5,False
1149,ASIAN THAI FOODS,Preeti Instant Noodles Chicken Soup Base,Pack,Nepal,3.5,False
1148,ASIAN THAI FOODS,Miteri Instant Noodles Vegetable Flavor,Pack,Nepal,3.5,False
1147,ASIAN THAI FOODS,Rumpum Chicken Soup Base,Pack,Nepal,3.5,False
1146,ASIAN THAI FOODS,2pm Precooked Noodles Chicken Curry Delight,Pack,Nepal,3.5,False
1145,ASIAN THAI FOODS,Fatafat Chicken Flavor,Pack,Nepal,3.75,False
1144,ASIAN THAI FOODS,Krrish Instant Noodles Vegetable Curry Flavor,Pack,Nepal,3.5,False
1143,ASIAN THAI FOODS,Rumpum Vegetable Soup Base,Pack,Nepal,4.25,False
1142,ASIAN THAI FOODS,Miteri Instant Noodles Chicken Flavor,Pack,Nepal,4.0,False
1141,ASIAN THAI FOODS,Joker Ready To Eat Noodles,Pack,Nepal,3.25,False
1140,ASIAN THAI FOODS,Preeti Instant Noodles Veg Soup Base,Pack,Nepal,5.0,False
1139,ASIAN THAI FOODS,Gaurav Chicken Seasoning,Pack,Nepal,3.75,False
1138,TABLEMARK,Downtown Ramen Shop Shoyu,Pack,Japan,4.75,False
1137,KOKA,Oriental Style Instant Noodles Crab Flavour,Pack,Singapore,3.75,False
1136,NISSIN,Yakisoba,Pack,Japan,5.0,False
1135,INDOMIE,Instant Noodle Beef & Lime Flavour,Pack,Indonesia,4.25,False
1134,HI MYON,Katsuo Udon,Pack,South Korea,4.0,False
1133,KAMFEN,E-Men Noodles Abalone Soup Flavor,Pack,Hong Kong,3.75,False
1132,TESCO,Everyday Value Spicy Curry Flavour Noodles,Cup,UK,1.5,False
1131,WEI LIH,What’s That? Leisure Meatballs Chicken Flavor,Pack,Taiwan,3.75,False
1130,NISSIN,Big Cup Noodles Habanero Lime Shrimp Flavor Ramen Noodle Soup,Cup,USA,3.5,False
1129,OYATSU,Baby Star Ramen Round Chikinmini,Pack,Japan,3.5,False
1128,LUCKY ME!,Special Instant Pancit Bihon With Kalamansi,Pack,Philippines,3.25,False
1127,CAMPBELL'S,Hearty Noodles Chicken Flavour,Cup,Canada,2.75,False
1126,GAGA,Mie Jepeng Goreng Rasa Ayam Lada Hitam,Pack,Indonesia,4.0,False
1125,MYOJO,Japanese Style Noodles Shio Flavor,Pack,USA,5.0,False
1124,SAMYANG,Ganjjampong,Bowl,South Korea,4.25,False
1123,MARUCHAN,Fresh Yaki-Soba Stir Fry Noodles With Seasoning Sauce Base,Pack,Japan,4.25,False
1122,NAGAO NOODLE,Ramen Kamen Thasos Galle Pork Bone,Pack,Japan,4.25,False
1121,SAU TAO,Oat Noodle Sesame Oil Flavored,Pack,China,3.75,False
1120,ABC,Selera Pedas Mi Rebus Hot Gulai Flavor,Pack,Indonesia,4.75,False
1119,KO LEE,Taste Sensation Instant Noodles Curry Flavour,Pack,UK,3.75,False
1118,MR. NOODLES,Kimchi Bowl Noodles Oriental Noodle With Soup Base,Bowl,Canada,2.75,False
1117,THAI PAVILION,spicy Pad Thai Instant Noodles & Sauce,Tray,USA,4.25,False
1116,TOKYO NOODLE,Mini Instant Noodles Artificial Chicken Flavor,Pack,Japan,5.0,False
1115,NISSIN,Pan Asian Kitchen Sukiyaki Beef Flavor Savory Soy Sauce Ramen Noodles,Tray,USA,3.75,False
1114,MAITRI,Vegetarian Fried Noodles (Mie Goreng),Pack,Indonesia,4.0,False
1113,SAMYANG,Samyang Ramyun (SK Version),Cup,South Korea,3.5,False
1112,MAMA,Oriental Style Instant Kua-Chap Clear Soup,Pack,Thailand,3.75,False
1111,GOLDEN WHEAT,Korean Style Stew Beef Cooking Noodle,Pack,China,3.25,False
1110,GS25,Gonghwachun Jjajangmyun,Pack,South Korea,4.5,False
1109,LA FONTE,Spaghetti With Bolognese Sauce,Box,Indonesia,4.25,False
1108,CHENCUN,Spicy Beef,Cup,China,3.5,False
1107,NISSIN,Demae Ramen Kimchi Flavour Instant Noodle With Soup Base,Bowl,Hong Kong,3.5,False
1106,NISSIN,Raoh Rich Soy Sauce With Roast Pork (2 Slices),Bowl,Japan,4.5,False
1105,NONGSHIM,Doong Ji Authentic Korean Cold Noodles With Chili Sauce,Tray,South Korea,5.0,False
1104,WESTERN FAMILY,Instant Noodles Chicken Flavour,Pack,Canada,3.5,False
1103,MYOJO,Ippei-chan Yomise No Yakisoba Teriyaki Mayo Flavor,Tray,Japan,5.0,False
1102,BATCHELORS,Super Noodles Mild Mexican Chilli,Pack,UK,3.0,False
1101,EAT & GO,Spicy Chicken Mi Instan Cup,Cup,Indonesia,4.25,False
1100,BALTIX,Instant Noodles With Chicken Flavour Broth,Pack,Estonia,3.75,False
1099,BALTIX,Instant Noodles With Beef Flavour Broth,Pack,Estonia,3.25,False
1098,TROPICANA SLIM,Low Fat Noodles Hainan Chicken,Pack,Indonesia,3.75,False
1097,AMIANDA,Homely Dried Noodles - Sesame Pate,Pack,Taiwan,3.75,False
1096,AMIANDA,Tachia Noodles - Hot & Spicy Sauce,Pack,Taiwan,3.5,False
1095,AMIANDA,Tachia Dried Noodles - Fried Shallot,Pack,Taiwan,3.25,False
1094,AMIANDA,Thin Noodles - Sesame Oil,Pack,Taiwan,4.25,False
1093,AMIANDA,Hakka Flat Noodles - Satay Sauce,Pack,Taiwan,4.5,False
1092,AMIANDA,Tachia Dried Noodles - Rou Zhou Meat Sauce,Pack,Taiwan,5.0,False
1091,AMIANDA,Homely Dried Noodles - Original Flavor ,Pack,Taiwan,4.0,False
1090,AMIANDA,Dried Noodles - Spicy Sauerkraut,Pack,Taiwan,3.25,False
1089,AMIANDA,Hakka Flat Noodles - Fried Bean Sauce,Pack,Taiwan,4.25,False
1088,AMIANDA,Tachia Dried Noodles - Peppery,Pack,Taiwan,3.75,False
1087,MYKUALI,Penang White Curry Noodle,Pack,Malaysia,5.0,True
1086,SAWADEE,Indian Curry Flavour,Pack,UK,3.0,False
1085,VINA ACECOOK,Hao Hao Mi Goreng Shrimp & Onion Flavour,Pack,Vietnam,3.5,False
1084,MR. NOODLES,Noodles In A Cup Chicken Simulated Flavour,Cup,Canada,1.5,False
1083,NISSIN,GooTa Demi Hamburg-Men,Cup,Japan,4.75,False
1082,INDOMIE,Mi Goreng Cabe Ijo,Pack,Indonesia,4.5,False
1081,DESHOME,Aloe Noodle Sesame Sauce,Pack,Taiwan,3.25,False
1080,DESHOME,Black Eyed Beans Noodle Basil Sauce & Sesame Sauce,Pack,Taiwan,3.5,False
1079,DESHOME,Aloe Noodle Vegetable Sauce,Pack,Taiwan,5.0,False
1078,DESHOME,Black Eyed Beans Noodle Spicy Soybean Sauce & Sesame Sauce,Pack,Taiwan,3.75,False
1077,DESHOME,Aloe Noodle Red Onion & Sesame Sauce,Pack,Taiwan,5.0,False
1076,DESHOME,Black Eyed Beans Noodle Vegetable Sauce & Sesame Sauce,Pack,Taiwan,3.75,False
1075,DESHOME,Aloe Noodle With Basil Sauce,Pack,Taiwan,5.0,False
1074,DESHOME,Pollen Noodles Sesame Sauce & Soy Sauce,Pack,Taiwan,4.25,False
1073,DESHOME,Black Eyed Bean Noodle Red Onion Sauce & Sesame Sauce,Pack,Taiwan,3.75,False
1072,DESHOME,Aloe Noodle With Spicy Soybean Sauce,Pack,Taiwan,4.0,False
1071,NISSIN,Raoh Soy Sauce Taste,Pack,Japan,4.0,False
1070,HOMYEONDANG,Premium Noodle House Pork & Seafood Flavor,Pack,South Korea,4.0,False
1069,NISSIN,Raoh Rich Miso Flavor,Bowl,Japan,5.0,False
1068,KOKA,Oriental Instant Noodles Stir Fried Noodles,Pack,Singapore,3.75,False
1067,NISSIN,Cup Noodle Red Shock,Cup,Japan,3.75,False
1066,TASTY BITE,1 Step-1 Minute Asian Noodles Pad Thai,Pack,USA,3.5,False
1065,TASTY BITE,1 Step-1 Minute Asian Noodles Kung Pao,Pack,USA,4.25,False
1064,TASTY BITE,1 Step-1 Minute Asian Noodles Mushroom Lo Mein,Pack,USA,4.0,False
1063,TASTY BITE,1 Step-1 Minute Asian Noodles Thai Basil,Pack,USA,3.75,False
1062,TASTY BITE,1 Step-1 Minute Asian Noodles Lemongrass Ginger,Pack,USA,3.75,False
1061,TASTY BITE,1 Step-1 Minute Asian Noodles Toasted Sesame,Pack,USA,4.0,False
1060,STAR ANISE FOODS,Happy Pho Vietnamese Brown Rice Noodle Soup Garlic Goodness,Pack,USA,3.75,False
1059,MAMEE,Oriental Noodles Curry Flavour,Pack,Malaysia,3.25,False
1058,A SHA DRY NOODLE,Dry Noodle Mandarin Noodle - Original Sauce,Pack,Taiwan,4.0,False
1057,A SHA DRY NOODLE,Dry Noodle Hakka Noodle - Spicy Sesame Oil Sauce,Pack,Taiwan,3.5,False
1056,A SHA DRY NOODLE,Dry Noodle Mandarin Noodle - Onion Oil Sauce,Pack,Taiwan,5.0,False
1055,A SHA DRY NOODLE,Dry Noodle QQ Thin Noodle - BBQ Sauce,Pack,Taiwan,5.0,False
1054,A SHA DRY NOODLE,No. 10 Mandarin Noodle - Black Pepper Sauce,Pack,Taiwan,3.75,False
